Orthogroup	uniProt.taxonomy_id_500485	53503-Pc.singCopy
OG0003057	Pc13g03650	53503-Pc.00g068850.m01.polypeptide.OG0004246
OG0003058	Pc13g03670	53503-Pc.00g070070.m01.polypeptide.OG0004248
OG0003059	Pc13g03630	53503-Pc.00g068870.m01.polypeptide.OG0004249
OG0003060	Pc13g03600	53503-Pc.00g068900.m01.polypeptide.OG0004250
OG0003061	Pc13g03590	53503-Pc.00g068910.m01.polypeptide.OG0004251
OG0003062	Pc13g03580	53503-Pc.00g068920.m01.polypeptide.OG0004252
OG0003063	Pc13g03550	53503-Pc.00g068950.m01.polypeptide.OG0004253
OG0003064	Pc20g14410	53503-Pc.00g000320.m01.polypeptide.OG0004255
OG0003065	Pc20g14400	53503-Pc.00g000310.m01.polypeptide.OG0004256
OG0003066	Pc20g14350	53503-Pc.00g000270.m01.polypeptide.OG0004258
OG0003067	Pc20g14310	53503-Pc.00g000240.m01.polypeptide.OG0004259
OG0003068	Pc20g14270	53503-Pc.00g000210.m01.polypeptide.OG0004260
OG0003069	Pc20g14250	53503-Pc.00g000190.m01.polypeptide.OG0004262
OG0003070	Pc20g14220	53503-Pc.00g000160.m01.polypeptide.OG0004263
OG0003071	Pc20g14210	53503-Pc.00g000150.m01.polypeptide.OG0004264
OG0003072	Pc20g14200	53503-Pc.00g000140.m01.polypeptide.OG0004265
OG0003073	Pc20g14180	53503-Pc.00g000130.m01.polypeptide.OG0004266
OG0003074	Pc20g14140	53503-Pc.00g000120.m01.polypeptide.OG0004267
OG0003075	Pc20g14030	53503-Pc.00g000030.m01.polypeptide.OG0004268
OG0003076	Pc22g24120	53503-Pc.00g050540.m01.polypeptide.OG0004270
OG0003077	Pc22g24070	53503-Pc.00g050560.m01.polypeptide.OG0004272
OG0003078	Pc22g24050	53503-Pc.00g050570.m01.polypeptide.OG0004273
OG0003079	Pc22g24040	53503-Pc.00g050580.m01.polypeptide.OG0004274
OG0003080	Pc22g24030	53503-Pc.00g050590.m01.polypeptide.OG0004275
OG0003081	Pc18g00190	53503-Pc.00g005680.m01.polypeptide.OG0004276
OG0003082	Pc18g00200	53503-Pc.00g005690.m01.polypeptide.OG0004277
OG0003083	Pc18g00210	53503-Pc.00g005700.m01.polypeptide.OG0004278
OG0003084	Pc18g00260	53503-Pc.00g070990.m01.polypeptide.OG0004280
OG0003085	Pc18g00320	53503-Pc.00g071030.m01.polypeptide.OG0004282
OG0003086	Pc18g00330	53503-Pc.00g071040.m01.polypeptide.OG0004283
OG0003087	Pc18g00380	53503-Pc.00g071080.m01.polypeptide.OG0004285
OG0003088	Pc18g00400	53503-Pc.00g048900.m01.polypeptide.OG0004287
OG0003089	Pc18g00440	53503-Pc.00g048940.m01.polypeptide.OG0004290
OG0003090	Pc18g00490	53503-Pc.00g048990.m01.polypeptide.OG0004291
OG0003091	Pc18g00550	53503-Pc.00g049050.m01.polypeptide.OG0004293
OG0003092	Pc18g00560	53503-Pc.00g049060.m01.polypeptide.OG0004294
OG0003093	Pc18g00580	53503-Pc.00g049080.m01.polypeptide.OG0004295
OG0003094	Pc18g00590	53503-Pc.00g049090.m01.polypeptide.OG0004296
OG0003095	Pc18g00600	53503-Pc.00g049100.m01.polypeptide.OG0004297
OG0003096	Pc18g00610	53503-Pc.00g049110.m01.polypeptide.OG0004298
OG0003097	Pc18g00720	53503-Pc.00g061710.m01.polypeptide.OG0004301
OG0003098	Pc18g00730	53503-Pc.00g061720.m01.polypeptide.OG0004302
OG0003099	Pc18g00740	53503-Pc.00g061730.m01.polypeptide.OG0004303
OG0003100	Pc20g08010	53503-Pc.00g045690.m01.polypeptide.OG0004304
OG0003101	Pc20g07960	53503-Pc.00g045650.m01.polypeptide.OG0004305
OG0003102	Pc20g07920	53503-Pc.00g045620.m01.polypeptide.OG0004307
OG0003103	Pc20g07890	53503-Pc.00g045590.m01.polypeptide.OG0004310
OG0003104	Pc20g07880	53503-Pc.00g045580.m01.polypeptide.OG0004311
OG0003105	Pc20g07760	53503-Pc.00g025290.m01.polypeptide.OG0004312
OG0003106	Pc20g07850	53503-Pc.00g025380.m01.polypeptide.OG0004313
OG0003107	Pc20g07840	53503-Pc.00g025370.m01.polypeptide.OG0004314
OG0003108	Pc20g07780	53503-Pc.00g025310.m01.polypeptide.OG0004315
OG0003109	Pc20g07790	53503-Pc.00g025320.m01.polypeptide.OG0004316
OG0003110	Pc20g07810	53503-Pc.00g025340.m01.polypeptide.OG0004317
OG0003111	Pc20g07750	53503-Pc.00g025280.m01.polypeptide.OG0004318
OG0003112	Pc20g07730	53503-Pc.00g025270.m01.polypeptide.OG0004319
OG0003113	Pc20g07720	53503-Pc.00g025260.m01.polypeptide.OG0004320
OG0003114	PCH_Pc20g07710	53503-Pc.00g025250.m01.polypeptide.OG0004321
OG0003115	Pc20g07770	53503-Pc.00g025300.m01.polypeptide.OG0004322
OG0003116	Pc20g07600	53503-Pc.00g025140.m01.polypeptide.OG0004324
OG0003117	Pc20g07610	53503-Pc.00g025150.m01.polypeptide.OG0004325
OG0003118	Pc20g07630	53503-Pc.00g025170.m01.polypeptide.OG0004326
OG0003119	Pc20g07640	53503-Pc.00g025180.m01.polypeptide.OG0004327
OG0003120	Pc20g07650	53503-Pc.00g025190.m01.polypeptide.OG0004328
OG0003121	Pc20g07660	53503-Pc.00g025200.m01.polypeptide.OG0004329
OG0003122	Pc20g07670	53503-Pc.00g025210.m01.polypeptide.OG0004330
OG0003123	Pc20g07680	53503-Pc.00g025220.m01.polypeptide.OG0004331
OG0003124	Pc20g07690	53503-Pc.00g025230.m01.polypeptide.OG0004332
OG0003125	Pc20g07570	53503-Pc.00g025110.m01.polypeptide.OG0004334
OG0003126	Pc20g07560	53503-Pc.00g025100.m01.polypeptide.OG0004335
OG0003127	Pc20g07550	53503-Pc.00g025090.m01.polypeptide.OG0004336
OG0003128	Pc20g07540	53503-Pc.00g025080.m01.polypeptide.OG0004337
OG0003129	Pc22g03060	53503-Pc.00g045150.m01.polypeptide.OG0004340
OG0003130	Pc22g03090	53503-Pc.00g045130.m01.polypeptide.OG0004341
OG0003131	Pc22g03110	53503-Pc.00g095750.m01.polypeptide.OG0004342
OG0003132	Pc22g03120	53503-Pc.00g095740.m01.polypeptide.OG0004343
OG0003133	Pc22g03130	53503-Pc.00g095730.m01.polypeptide.OG0004344
OG0003134	Pc22g03150	53503-Pc.00g095710.m01.polypeptide.OG0004346
OG0003135	Pc22g03170	53503-Pc.00g097190.m01.polypeptide.OG0004347
OG0003136	Pc22g03180	53503-Pc.00g097180.m01.polypeptide.OG0004348
OG0003137	Pc22g03220	53503-Pc.00g097170.m01.polypeptide.OG0004349
OG0003138	Pc22g03250	53503-Pc.00g099070.m01.polypeptide.OG0004351
OG0003139	Pc22g03260	53503-Pc.00g099080.m01.polypeptide.OG0004352
OG0003140	Pc22g03270	53503-Pc.00g099090.m01.polypeptide.OG0004353
OG0003141	Pc22g03300	53503-Pc.00g053830.m01.polypeptide.OG0004354
OG0003142	Pc22g03310	53503-Pc.00g053840.m01.polypeptide.OG0004355
OG0003143	Pc22g03420	53503-Pc.00g053920.m01.polypeptide.OG0004356
OG0003144	Pc22g03520	53503-Pc.00g054010.m01.polypeptide.OG0004359
OG0003145	Pc22g03530	53503-Pc.00g054020.m01.polypeptide.OG0004360
OG0003146	Pc22g03550	53503-Pc.00g081660.m01.polypeptide.OG0004361
OG0003147	Pc22g03560	53503-Pc.00g081670.m01.polypeptide.OG0004362
OG0003148	Pc22g03570	53503-Pc.00g081680.m01.polypeptide.OG0004363
OG0003149	Pc22g03590	53503-Pc.00g081690.m01.polypeptide.OG0004364
OG0003150	Pc22g03600	53503-Pc.00g081700.m01.polypeptide.OG0004365
OG0003151	Pc22g03610	53503-Pc.00g081710.m01.polypeptide.OG0004366
OG0003152	Pc22g03620	53503-Pc.00g081720.m01.polypeptide.OG0004367
OG0003153	Pc22g03670	53503-Pc.00g084520.m01.polypeptide.OG0004370
OG0003154	Pc21g01130	53503-Pc.00g045490.m01.polypeptide.OG0004371
OG0003155	Pc21g01100	53503-Pc.00g045460.m01.polypeptide.OG0004374
OG0003156	Pc21g01090	53503-Pc.00g045450.m01.polypeptide.OG0004375
OG0003157	Pc21g01030	53503-Pc.00g045410.m01.polypeptide.OG0004377
OG0003158	Pc21g01020	53503-Pc.00g045400.m01.polypeptide.OG0004378
OG0003159	Pc21g01010	53503-Pc.00g045390.m01.polypeptide.OG0004379
OG0003160	Pc21g00840	53503-Pc.00g094310.m01.polypeptide.OG0004380
OG0003161	Pc21g00810	53503-Pc.00g057220.m01.polypeptide.OG0004383
OG0003162	Pc21g00760	53503-Pc.00g057250.m01.polypeptide.OG0004385
OG0003163	Pc21g00720	53503-Pc.00g057270.m01.polypeptide.OG0004387
OG0003164	Pc21g00710	53503-Pc.00g057280.m01.polypeptide.OG0004388
OG0003165	Pc21g00700	53503-Pc.00g057290.m01.polypeptide.OG0004389
OG0003166	Pc21g00690	53503-Pc.00g057300.m01.polypeptide.OG0004390
OG0003167	Pc21g00590	53503-Pc.00g057310.m01.polypeptide.OG0004392
OG0003168	Pc21g00580	53503-Pc.00g057320.m01.polypeptide.OG0004393
OG0003169	Pc18g04760	53503-Pc.00g027360.m01.polypeptide.OG0004395
OG0003170	Pc18g04810	53503-Pc.00g027320.m01.polypeptide.OG0004397
OG0003171	Pc18g04820	53503-Pc.00g027310.m01.polypeptide.OG0004398
OG0003172	Pc18g04840	53503-Pc.00g027290.m01.polypeptide.OG0004399
OG0003173	Pc18g04860	53503-Pc.00g027280.m01.polypeptide.OG0004400
OG0003174	Pc18g04910	53503-Pc.00g027270.m01.polypeptide.OG0004401
OG0003175	Pc18g04920	53503-Pc.00g027260.m01.polypeptide.OG0004402
OG0003176	Pc21g05260	53503-Pc.00g014670.m01.polypeptide.OG0004403
OG0003177	Pc21g05250	53503-Pc.00g014680.m01.polypeptide.OG0004404
OG0003178	Pc21g05240	53503-Pc.00g014690.m01.polypeptide.OG0004405
OG0003179	Pc21g05230	53503-Pc.00g014700.m01.polypeptide.OG0004406
OG0003180	Pc21g05220	53503-Pc.00g014710.m01.polypeptide.OG0004407
OG0003181	Pc21g05210	53503-Pc.00g014720.m01.polypeptide.OG0004408
OG0003182	Pc21g05190	53503-Pc.00g014740.m01.polypeptide.OG0004409
OG0003183	Pc21g05180	53503-Pc.00g014750.m01.polypeptide.OG0004410
OG0003184	Pc21g05170	53503-Pc.00g014760.m01.polypeptide.OG0004411
OG0003185	Pc21g05160	53503-Pc.00g014770.m01.polypeptide.OG0004412
OG0003186	Pc21g05150	53503-Pc.00g014780.m01.polypeptide.OG0004413
OG0003187	Pc21g05120	53503-Pc.00g014790.m01.polypeptide.OG0004414
OG0003188	Pc21g05010	53503-Pc.00g014880.m01.polypeptide.OG0004415
OG0003189	Pc21g05000	53503-Pc.00g014890.m01.polypeptide.OG0004416
OG0003190	Pc21g04940	53503-Pc.00g014930.m01.polypeptide.OG0004417
OG0003191	Pc21g04890	53503-Pc.00g014980.m01.polypeptide.OG0004420
OG0003192	Pc21g04880	53503-Pc.00g014990.m01.polypeptide.OG0004421
OG0003193	Pc21g04850	53503-Pc.00g015020.m01.polypeptide.OG0004422
OG0003194	Pc12g02600	53503-Pc.00g050250.m01.polypeptide.OG0004424
OG0003195	Pc12g02620	53503-Pc.00g050260.m01.polypeptide.OG0004425
OG0003196	Pc13g04500	53503-Pc.00g071170.m01.polypeptide.OG0004427
OG0003197	Pc13g04480	53503-Pc.00g071180.m01.polypeptide.OG0004428
OG0003198	Pc13g04450	53503-Pc.00g085020.m01.polypeptide.OG0004429
OG0003199	PCH_Pc13g04420	53503-Pc.00g085050.m01.polypeptide.OG0004430
OG0003200	Pc13g04400	53503-Pc.00g085060.m01.polypeptide.OG0004431
OG0003201	Pc13g04390	53503-Pc.00g085070.m01.polypeptide.OG0004432
OG0003202	Pc13g04370	53503-Pc.00g085080.m01.polypeptide.OG0004433
OG0003203	Pc13g04360	53503-Pc.00g085090.m01.polypeptide.OG0004434
OG0003204	Pc13g04330	53503-Pc.00g030510.m01.polypeptide.OG0004436
OG0003205	Pc13g04320	53503-Pc.00g030520.m01.polypeptide.OG0004437
OG0003206	Pc21g21690	53503-Pc.00g090640.m01.polypeptide.OG0004440
OG0003207	Pc21g21700	53503-Pc.00g090650.m01.polypeptide.OG0004441
OG0003208	Pc21g21780	53503-Pc.00g079730.m01.polypeptide.OG0004443
OG0003209	Pc21g21790	53503-Pc.00g079720.m01.polypeptide.OG0004444
OG0003210	Pc16g06390	53503-Pc.00g099410.m01.polypeptide.OG0004445
OG0003211	Pc13g04100	53503-Pc.00g030700.m01.polypeptide.OG0004447
OG0003212	Pc13g04080	53503-Pc.00g030720.m01.polypeptide.OG0004448
OG0003213	Pc13g04070	53503-Pc.00g030730.m01.polypeptide.OG0004449
OG0003214	Pc13g04060	53503-Pc.00g030740.m01.polypeptide.OG0004450
OG0003215	Pc13g04050	53503-Pc.00g030750.m01.polypeptide.OG0004451
OG0003216	Pc13g04030	53503-Pc.00g030770.m01.polypeptide.OG0004452
OG0003217	Pc13g04020	53503-Pc.00g030780.m01.polypeptide.OG0004453
OG0003218	Pc13g03990	53503-Pc.00g030800.m01.polypeptide.OG0004454
OG0003219	Pc13g03980	53503-Pc.00g030810.m01.polypeptide.OG0004455
OG0003220	Pc13g03950	53503-Pc.00g065560.m01.polypeptide.OG0004456
OG0003221	Pc21g06950	53503-Pc.00g012080.m01.polypeptide.OG0004457
OG0003222	Pc13g03940	53503-Pc.00g065570.m01.polypeptide.OG0004458
OG0003223	Pc13g03920	53503-Pc.00g065600.m01.polypeptide.OG0004459
OG0003224	Pc13g03910	53503-Pc.00g065610.m01.polypeptide.OG0004460
OG0003225	Pc13g03900	53503-Pc.00g065620.m01.polypeptide.OG0004461
OG0003226	Pc13g03890	53503-Pc.00g065630.m01.polypeptide.OG0004462
OG0003227	Pc13g03880	53503-Pc.00g065640.m01.polypeptide.OG0004463
OG0003228	Pc13g03840	53503-Pc.00g065650.m01.polypeptide.OG0004464
OG0003229	Pc13g03800	53503-Pc.00g069960.m01.polypeptide.OG0004466
OG0003230	Pc13g03790	53503-Pc.00g069970.m01.polypeptide.OG0004467
OG0003231	Pc12g10860	53503-Pc.00g028690.m01.polypeptide.OG0004468
OG0003232	Pc12g10830	53503-Pc.00g028660.m01.polypeptide.OG0004471
OG0003233	Pc20g08020	53503-Pc.00g045700.m01.polypeptide.OG0004474
OG0003234	Pc20g08030	53503-Pc.00g045710.m01.polypeptide.OG0004475
OG0003235	Pc20g08040	53503-Pc.00g045720.m01.polypeptide.OG0004476
OG0003236	Pc20g08050	53503-Pc.00g045730.m01.polypeptide.OG0004477
OG0003237	Pc20g08070	53503-Pc.00g045750.m01.polypeptide.OG0004478
OG0003238	Pc20g08080	53503-Pc.00g045760.m01.polypeptide.OG0004479
OG0003239	Pc20g08100	53503-Pc.00g045780.m01.polypeptide.OG0004480
OG0003240	Pc20g08110	53503-Pc.00g045790.m01.polypeptide.OG0004481
OG0003241	Pc20g08120	53503-Pc.00g097450.m01.polypeptide.OG0004482
OG0003242	Pc20g08130	53503-Pc.00g097440.m01.polypeptide.OG0004483
OG0003243	Pc20g08140	53503-Pc.00g097430.m01.polypeptide.OG0004484
OG0003244	Pc20g08160	53503-Pc.00g079490.m01.polypeptide.OG0004485
OG0003245	Pc20g08430	53503-Pc.00g056430.m01.polypeptide.OG0004486
OG0003246	Pc20g08420	53503-Pc.00g056440.m01.polypeptide.OG0004487
OG0003247	Pc20g08410	53503-Pc.00g056450.m01.polypeptide.OG0004488
OG0003248	Pc20g08370	53503-Pc.00g078610.m01.polypeptide.OG0004489
OG0003249	Pc20g08170	53503-Pc.00g079500.m01.polypeptide.OG0004490
OG0003250	Pc20g08210	53503-Pc.00g079530.m01.polypeptide.OG0004492
OG0003251	Pc20g08220	53503-Pc.00g079540.m01.polypeptide.OG0004493
OG0003252	Pc20g08230	53503-Pc.00g079550.m01.polypeptide.OG0004494
OG0003253	Pc20g08240	53503-Pc.00g079560.m01.polypeptide.OG0004495
OG0003254	Pc20g08290	53503-Pc.00g078530.m01.polypeptide.OG0004496
OG0003255	Pc20g08300	53503-Pc.00g078540.m01.polypeptide.OG0004497
OG0003256	Pc20g08310	53503-Pc.00g078550.m01.polypeptide.OG0004498
OG0003257	Pc20g08490	53503-Pc.00g056370.m01.polypeptide.OG0004499
OG0003258	Pc20g08460	53503-Pc.00g056400.m01.polypeptide.OG0004500
OG0003259	Pc20g08450	53503-Pc.00g056410.m01.polypeptide.OG0004501
OG0003260	Pc20g08440	53503-Pc.00g056420.m01.polypeptide.OG0004502
OG0003261	Pc20g08320	53503-Pc.00g078560.m01.polypeptide.OG0004503
OG0003262	Pc20g08330	53503-Pc.00g078570.m01.polypeptide.OG0004504
OG0003263	Pc20g08340	53503-Pc.00g078580.m01.polypeptide.OG0004505
OG0003264	Pc13g07810	53503-Pc.00g100570.m01.polypeptide.OG0004508
OG0003265	Pc13g07700	53503-Pc.00g066280.m01.polypeptide.OG0004509
OG0003266	Pc13g07710	53503-Pc.00g066290.m01.polypeptide.OG0004510
OG0003267	Pc13g07720	53503-Pc.00g066300.m01.polypeptide.OG0004511
OG0003268	Pc13g07740	53503-Pc.00g066330.m01.polypeptide.OG0004512
OG0003269	Pc13g07670	53503-Pc.00g066250.m01.polypeptide.OG0004513
OG0003270	Pc13g07610	53503-Pc.00g078750.m01.polypeptide.OG0004514
OG0003271	Pc13g07600	53503-Pc.00g078740.m01.polypeptide.OG0004515
OG0003272	Pc13g07540	53503-Pc.00g078690.m01.polypeptide.OG0004517
OG0003273	Pc13g07520	53503-Pc.00g078680.m01.polypeptide.OG0004520
OG0003274	Pc13g07500	53503-Pc.00g078660.m01.polypeptide.OG0004522
OG0003275	Pc13g07490	53503-Pc.00g078650.m01.polypeptide.OG0004523
OG0003276	Pc13g07450	53503-Pc.00g060270.m01.polypeptide.OG0004524
OG0003277	Pc13g07440	53503-Pc.00g060260.m01.polypeptide.OG0004525
OG0003278	Pc13g07420	53503-Pc.00g060240.m01.polypeptide.OG0004527
OG0003279	Pc13g07380	53503-Pc.00g060200.m01.polypeptide.OG0004528
OG0003280	Pc13g07320	53503-Pc.00g060170.m01.polypeptide.OG0004529
OG0003281	Pc13g07310	53503-Pc.00g060160.m01.polypeptide.OG0004530
OG0003282	Pc13g07220	53503-Pc.00g099900.m01.polypeptide.OG0004533
OG0003283	Pc22g15990	53503-Pc.00g024460.m01.polypeptide.OG0004534
OG0003284	Pc22g15980	53503-Pc.00g024470.m01.polypeptide.OG0004535
OG0003285	Pc22g15970	53503-Pc.00g024480.m01.polypeptide.OG0004536
OG0003286	Pc22g15960	53503-Pc.00g024490.m01.polypeptide.OG0004537
OG0003287	Pc22g15950	53503-Pc.00g024500.m01.polypeptide.OG0004538
OG0003288	Pc22g15930	53503-Pc.00g024520.m01.polypeptide.OG0004539
OG0003289	Pc22g15920	53503-Pc.00g024530.m01.polypeptide.OG0004540
OG0003290	Pc22g15900	53503-Pc.00g024550.m01.polypeptide.OG0004541
OG0003291	Pc22g15890	53503-Pc.00g024560.m01.polypeptide.OG0004542
OG0003292	Pc22g15830	53503-Pc.00g024610.m01.polypeptide.OG0004543
OG0003293	Pc22g15750	53503-Pc.00g024660.m01.polypeptide.OG0004545
OG0003294	Pc22g15730	53503-Pc.00g024670.m01.polypeptide.OG0004546
OG0003295	Pc22g15660	53503-Pc.00g088540.m01.polypeptide.OG0004548
OG0003296	Pc22g15650	53503-Pc.00g088530.m01.polypeptide.OG0004549
OG0003297	Pc22g15620	53503-Pc.00g088510.m01.polypeptide.OG0004551
OG0003298	Pc22g15610	53503-Pc.00g088500.m01.polypeptide.OG0004552
OG0003299	Pc22g15600	53503-Pc.00g088490.m01.polypeptide.OG0004553
OG0003300	Pc22g15590	53503-Pc.00g088480.m01.polypeptide.OG0004554
OG0003301	Pc22g15570	53503-Pc.00g055460.m01.polypeptide.OG0004556
OG0003302	Pc22g15560	53503-Pc.00g055450.m01.polypeptide.OG0004557
OG0003303	Pc22g15550	53503-Pc.00g055440.m01.polypeptide.OG0004558
OG0003304	Pc22g15540	53503-Pc.00g055430.m01.polypeptide.OG0004559
OG0003305	Pc22g15510	53503-Pc.00g055400.m01.polypeptide.OG0004560
OG0003306	Pc21g20440	53503-Pc.00g004140.m01.polypeptide.OG0004561
OG0003307	Pc21g20460	53503-Pc.00g004160.m01.polypeptide.OG0004562
OG0003308	Pc21g20470	53503-Pc.00g004170.m01.polypeptide.OG0004563
OG0003309	Pc21g20480	53503-Pc.00g004180.m01.polypeptide.OG0004564
OG0003310	Pc21g20490	53503-Pc.00g004190.m01.polypeptide.OG0004565
OG0003311	Pc21g20550	53503-Pc.00g004230.m01.polypeptide.OG0004566
OG0003312	Pc21g20570	53503-Pc.00g004250.m01.polypeptide.OG0004567
OG0003313	Pc21g20590	53503-Pc.00g004270.m01.polypeptide.OG0004569
OG0003314	Pc21g20600	53503-Pc.00g004280.m01.polypeptide.OG0004570
OG0003315	Pc22g13090	53503-Pc.00g004290.m01.polypeptide.OG0004571
OG0003316	Pc21g20620	53503-Pc.00g004300.m01.polypeptide.OG0004572
OG0003317	Pc21g20630	53503-Pc.00g004310.m01.polypeptide.OG0004573
OG0003318	Pc21g20650	53503-Pc.00g004340.m01.polypeptide.OG0004574
OG0003319	Pc21g20850	53503-Pc.00g062180.m01.polypeptide.OG0004579
OG0003320	Pc21g20860	53503-Pc.00g062170.m01.polypeptide.OG0004580
OG0003321	Pc21g20870	53503-Pc.00g062160.m01.polypeptide.OG0004581
OG0003322	Pc21g20880	53503-Pc.00g062150.m01.polypeptide.OG0004582
OG0003323	Pc21g20900	53503-Pc.00g062140.m01.polypeptide.OG0004583
OG0003324	Pc21g20920	53503-Pc.00g062120.m01.polypeptide.OG0004584
OG0003325	Pc21g20940	53503-Pc.00g062100.m01.polypeptide.OG0004585
OG0003326	Pc13g04160	53503-Pc.00g030650.m01.polypeptide.OG0004589
OG0003327	Pc13g04150	53503-Pc.00g030660.m01.polypeptide.OG0004590
OG0003328	Pc13g04120	53503-Pc.00g030680.m01.polypeptide.OG0004591
OG0003329	Pc06g00830	53503-Pc.00g088310.m01.polypeptide.OG0004593
OG0003330	Pc06g00620	53503-Pc.00g059890.m01.polypeptide.OG0004598
OG0003331	Pc06g00520	53503-Pc.00g079440.m01.polypeptide.OG0004599
OG0003332	Pc06g00490	53503-Pc.00g079460.m01.polypeptide.OG0004600
OG0003333	Pc06g00480	53503-Pc.00g079470.m01.polypeptide.OG0004601
OG0003334	Pc16g12230	53503-Pc.00g007530.m01.polypeptide.OG0004604
OG0003335	Pc16g12120	53503-Pc.00g017940.m01.polypeptide.OG0004606
OG0003336	Pc14g00510	53503-Pc.00g044090.m01.polypeptide.OG0004608
OG0003337	Pc20g00420	53503-Pc.00g034130.m01.polypeptide.OG0004610
OG0003338	Pc20g00350	53503-Pc.00g034170.m01.polypeptide.OG0004611
OG0003339	Pc20g00340	53503-Pc.00g034180.m01.polypeptide.OG0004612
OG0003340	Pc20g00330	53503-Pc.00g034190.m01.polypeptide.OG0004613
OG0003341	Pc20g00320	53503-Pc.00g034200.m01.polypeptide.OG0004614
OG0003342	Pc20g00290	53503-Pc.00g034230.m01.polypeptide.OG0004615
OG0003343	Pc20g00280	53503-Pc.00g034240.m01.polypeptide.OG0004616
OG0003344	Pc20g00230	53503-Pc.00g034290.m01.polypeptide.OG0004619
OG0003345	Pc20g00220	53503-Pc.00g034300.m01.polypeptide.OG0004620
OG0003346	Pc20g00210	53503-Pc.00g034310.m01.polypeptide.OG0004621
OG0003347	Pc20g00200	53503-Pc.00g034320.m01.polypeptide.OG0004622
OG0003348	Pc20g00190	53503-Pc.00g034330.m01.polypeptide.OG0004623
OG0003349	Pc20g00180	53503-Pc.00g034340.m01.polypeptide.OG0004624
OG0003350	Pc20g00160	53503-Pc.00g034360.m01.polypeptide.OG0004625
OG0003351	Pc20g00150	53503-Pc.00g034370.m01.polypeptide.OG0004626
OG0003352	Pc20g00110	53503-Pc.00g034400.m01.polypeptide.OG0004628
OG0003353	Pc20g00100	53503-Pc.00g034410.m01.polypeptide.OG0004629
OG0003354	Pc22g16740	53503-Pc.00g016620.m01.polypeptide.OG0004631
OG0003355	Pc22g16760	53503-Pc.00g016630.m01.polypeptide.OG0004632
OG0003356	Pc22g16770	53503-Pc.00g016640.m01.polypeptide.OG0004633
OG0003357	Pc13g01540	53503-Pc.00g080500.m01.polypeptide.OG0004635
OG0003358	Pc13g01520	53503-Pc.00g101640.m01.polypeptide.OG0004636
OG0003359	Pc13g01460	53503-Pc.00g037890.m01.polypeptide.OG0004637
OG0003360	Pc13g01470	53503-Pc.00g037900.m01.polypeptide.OG0004638
OG0003361	Pc13g01450	53503-Pc.00g037880.m01.polypeptide.OG0004639
OG0003362	Pc13g01430	53503-Pc.00g037870.m01.polypeptide.OG0004640
OG0003363	Pc13g01360	53503-Pc.00g037820.m01.polypeptide.OG0004641
OG0003364	Pc18g06400	53503-Pc.00g037760.m01.polypeptide.OG0004643
OG0003365	Pc18g06360	53503-Pc.00g037730.m01.polypeptide.OG0004644
OG0003366	Pc18g06320	53503-Pc.00g037710.m01.polypeptide.OG0004645
OG0003367	Pc18g06310	53503-Pc.00g037700.m01.polypeptide.OG0004646
OG0003368	Pc18g06300	53503-Pc.00g037690.m01.polypeptide.OG0004647
OG0003369	Pc18g06240	53503-Pc.00g097990.m01.polypeptide.OG0004649
OG0003370	Pc18g06230	53503-Pc.00g097980.m01.polypeptide.OG0004650
OG0003371	Pc18g06210	53503-Pc.00g098010.m01.polypeptide.OG0004651
OG0003372	Pc21g06030	53503-Pc.00g006830.m01.polypeptide.OG0004652
OG0003373	Pc21g06050	53503-Pc.00g006820.m01.polypeptide.OG0004653
OG0003374	Pc21g06060	53503-Pc.00g006810.m01.polypeptide.OG0004654
OG0003375	Pc21g06080	53503-Pc.00g006790.m01.polypeptide.OG0004655
OG0003376	Pc21g06090	53503-Pc.00g006780.m01.polypeptide.OG0004656
OG0003377	Pc21g06130	53503-Pc.00g006750.m01.polypeptide.OG0004657
OG0003378	Pc22g19940	53503-Pc.00g059610.m01.polypeptide.OG0004658
OG0003379	Pc22g19970	53503-Pc.00g059640.m01.polypeptide.OG0004660
OG0003380	Pc22g20000	53503-Pc.00g059660.m01.polypeptide.OG0004662
OG0003381	Pc22g20050	53503-Pc.00g059690.m01.polypeptide.OG0004663
OG0003382	Pc22g20060	53503-Pc.00g059700.m01.polypeptide.OG0004664
OG0003383	Pc22g20070	53503-Pc.00g059710.m01.polypeptide.OG0004665
OG0003384	Pc22g20080	53503-Pc.00g059720.m01.polypeptide.OG0004666
OG0003385	Pc22g20100	53503-Pc.00g059730.m01.polypeptide.OG0004667
OG0003386	Pc22g20170	53503-Pc.00g089950.m01.polypeptide.OG0004669
OG0003387	PEX1	53503-Pc.00g073580.m01.polypeptide.OG0004670
OG0003388	Pc22g20200	53503-Pc.00g073590.m01.polypeptide.OG0004671
